time,pin_voltage,current
2020-04-28 14:42:59.852664, 1688.556, 893
2020-04-28 14:43:00.314380, 1688.91, 895
2020-04-28 14:43:00.776020, 1689.602, 898
2020-04-28 14:43:01.237526, 1690.05, 900
2020-04-28 14:43:01.699106, 1689.988, 900
2020-04-28 14:43:02.160803, 1690.854, 904
2020-04-28 14:43:02.622558, 1690.86, 904
2020-04-28 14:43:03.084076, 1691.252, 906
2020-04-28 14:43:03.545543, 1690.518, 903
2020-04-28 14:43:04.007103, 1690.092, 900
2020-04-28 14:43:04.468615, 1689.71, 899
2020-04-28 14:43:04.930008, 1688.614, 893
2020-04-28 14:43:05.391014, 1688.818, 894
2020-04-28 14:43:05.851845, 1689.014, 895
2020-04-28 14:43:06.313135, 1690.266, 901
2020-04-28 14:43:06.774455, 1689.592, 898
2020-04-28 14:43:07.235626, 1690.154, 901
2020-04-28 14:43:07.696648, 1689.95, 900
2020-04-28 14:43:08.157569, 1690.006, 900
2020-04-28 14:43:08.618513, 1688.208, 891
2020-04-28 14:43:09.079540, 1688.106, 891
2020-04-28 14:43:09.540857, 1689.802, 899
2020-04-28 14:43:10.002086, 1690.086, 900
2020-04-28 14:43:10.463472, 1690.07, 900
2020-04-28 14:43:10.924770, 1690.66, 903
2020-04-28 14:43:11.386117, 1690.12, 901
2020-04-28 14:43:11.847342, 1689.68, 898
2020-04-28 14:43:12.308426, 1689.488, 897
2020-04-28 14:43:12.769469, 1690.278, 901
2020-04-28 14:43:13.230744, 1689.182, 896
2020-04-28 14:43:13.692201, 1687.678, 888
2020-04-28 14:43:14.153474, 1687.436, 887
2020-04-28 14:43:14.614835, 1688.79, 894
2020-04-28 14:43:15.076185, 1688.734, 894
2020-04-28 14:43:15.537481, 1688.654, 893
2020-04-28 14:43:15.998876, 1687.886, 889
2020-04-28 14:43:16.460148, 1687.402, 887
2020-04-28 14:43:16.921560, 1684.664, 873
2020-04-28 14:43:17.382867, 1684.902, 875
2020-04-28 14:43:17.843830, 1686.51, 883
2020-04-28 14:43:18.304900, 1685.142, 876
2020-04-28 14:43:18.765909, 1684.888, 874
2020-04-28 14:43:19.227006, 1683.996, 870
2020-04-28 14:43:19.688262, 1684.532, 873
2020-04-28 14:43:20.149574, 1683.43, 867
2020-04-28 14:43:20.610933, 1684.192, 871
2020-04-28 14:43:21.072318, 1683.422, 867
2020-04-28 14:43:21.533652, 1684.84, 874
2020-04-28 14:43:21.994966, 1684.374, 872
2020-04-28 14:43:22.455837, 1685.214, 876
2020-04-28 14:43:22.916755, 1685.46, 877
2020-04-28 14:43:23.377997, 1686.052, 880
2020-04-28 14:43:23.839410, 1685.52, 878
2020-04-28 14:43:24.300628, 1684.534, 873
2020-04-28 14:43:24.761948, 1684.902, 875
2020-04-28 14:43:25.223270, 1683.854, 869
2020-04-28 14:43:25.684511, 1684.442, 872
2020-04-28 14:43:26.145819, 1683.394, 867
2020-04-28 14:43:26.607103, 1684.5, 872
2020-04-28 14:43:27.068495, 1685.596, 878
2020-04-28 14:43:27.529731, 1685.148, 876
2020-04-28 14:43:27.990657, 1686.132, 881
2020-04-28 14:43:28.451537, 1685.496, 877
2020-04-28 14:43:28.912400, 1686.06, 880
2020-04-28 14:43:29.373573, 1684.992, 875
2020-04-28 14:43:29.834982, 1685.338, 877
2020-04-28 14:43:30.296381, 1684.65, 873
2020-04-28 14:43:30.757751, 1684.978, 875
2020-04-28 14:43:31.219189, 1684.986, 875
2020-04-28 14:43:31.680580, 1683.996, 870
2020-04-28 14:43:32.141784, 1684.57, 873
2020-04-28 14:43:32.602683, 1685.374, 877
2020-04-28 14:43:33.063704, 1684.896, 874
2020-04-28 14:43:33.525223, 1685.98, 880
2020-04-28 14:43:33.986514, 1683.812, 869
2020-04-28 14:43:34.447884, 1684.982, 875
2020-04-28 14:43:34.909203, 1684.716, 874
2020-04-28 14:43:35.370496, 1684.35, 872
2020-04-28 14:43:35.831881, 1684.684, 873
2020-04-28 14:43:36.293131, 1684.754, 874
2020-04-28 14:43:36.754456, 1684.482, 872
2020-04-28 14:43:37.215683, 1684.792, 874
2020-04-28 14:43:37.676741, 1684.586, 873
2020-04-28 14:43:38.137905, 1685.88, 879
2020-04-28 14:43:38.599178, 1685.67, 878
2020-04-28 14:43:39.060617, 1684.592, 873
